pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value
1.216.216.13,1,216,216,13,10
1.216.216.14,1,216,216,14,9.8
1.217.217.8,1,217,217,8,5.9
1.217.217.9,1,217,217,9,0.87
1.217.217.10,1,217,217,10,0.88
1.217.217.11,1,217,217,11,0.1
1.217.217.12,1,217,217,12,2.1
1.217.217.13,1,217,217,13,11
1.217.217.14,1,217,217,14,4.6
1.218.218.1,1,218,218,1,7.59
1.218.218.2,1,218,218,2,2.34
1.218.218.3,1,218,218,3,7.04
1.218.218.4,1,218,218,4,11.54
1.218.218.5,1,218,218,5,40.11
1.218.218.6,1,218,218,6,23.99
1.218.218.7,1,218,218,7,7.39
1.219.219.8,1,219,219,8,5
1.219.219.9,1,219,219,9,1.23
1.219.219.10,1,219,219,10,1.24
1.219.219.11,1,219,219,11,0.13
1.219.219.12,1,219,219,12,5.6
1.219.219.13,1,219,219,13,14
1.219.219.14,1,219,219,14,6.3
1.220.220.8,1,220,220,8,7.2
1.220.220.9,1,220,220,9,0.87
1.220.220.10,1,220,220,10,1.02
1.220.220.11,1,220,220,11,0.1
1.220.220.12,1,220,220,12,5
1.220.220.13,1,220,220,13,11
1.220.220.14,1,220,220,14,4.3
1.221.221.8,1,221,221,8,5.3
1.221.221.9,1,221,221,9,0.81
1.221.221.10,1,221,221,10,0.82
1.221.221.11,1,221,221,11,0.08
1.221.221.12,1,221,221,12,4.4
1.221.221.13,1,221,221,13,16
1.221.221.14,1,221,221,14,8.4
1.222.222.1,1,222,222,1,6.3
1.222.222.2,1,222,222,2,3.97
1.222.222.3,1,222,222,3,8.69
1.222.222.4,1,222,222,4,17.76
1.222.222.5,1,222,222,5,37.34
1.222.222.6,1,222,222,6,21.14
1.222.222.7,1,222,222,7,4.79
1.223.223.8,1,223,223,8,5.3
1.223.223.9,1,223,223,9,0.87
1.223.223.10,1,223,223,10,0.87
1.223.223.11,1,223,223,11,0.09
1.223.223.12,1,223,223,12,4.2
1.223.223.13,1,223,223,13,16
1.223.223.14,1,223,223,14,7.7
1.224.224.8,1,224,224,8,6.6
1.224.224.9,1,224,224,9,1.09
1.224.224.10,1,224,224,10,1.09
1.224.224.11,1,224,224,11,0.12
1.224.224.12,1,224,224,12,3
1.224.224.13,1,224,224,13,12
1.224.224.14,1,224,224,14,5.6
1.225.225.8,1,225,225,8,6.8
1.225.225.9,1,225,225,9,1.13
1.225.225.10,1,225,225,10,1.14
1.225.225.11,1,225,225,11,0.12
1.225.225.12,1,225,225,12,5.7
1.225.225.13,1,225,225,13,12
1.225.225.14,1,225,225,14,5.3
1.226.226.8,1,226,226,8,6
1.226.226.9,1,226,226,9,0.79
1.226.226.10,1,226,226,10,0.8
1.226.226.11,1,226,226,11,0.09
1.226.226.12,1,226,226,12,3.2
1.226.226.13,1,226,226,13,10
1.226.226.14,1,226,226,14,8.5
1.227.227.8,1,227,227,8,5.8
1.227.227.9,1,227,227,9,0.81
1.227.227.10,1,227,227,10,0.81
1.227.227.11,1,227,227,11,0.09
1.227.227.12,1,227,227,12,3.8
1.227.227.13,1,227,227,13,11
1.227.227.14,1,227,227,14,9.9
1.228.228.8,1,228,228,8,7
1.228.228.9,1,228,228,9,1.04
1.228.228.10,1,228,228,10,1.24
1.228.228.11,1,228,228,11,0.12
1.228.228.12,1,228,228,12,3.6
1.228.228.13,1,228,228,13,11
1.228.228.14,1,228,228,14,2.6
1.229.229.8,1,229,229,8,6.5
1.229.229.9,1,229,229,9,1
1.229.229.10,1,229,229,10,1.02
1.229.229.11,1,229,229,11,0.12
1.229.229.12,1,229,229,12,7.2
1.229.229.13,1,229,229,13,9
1.229.229.14,1,229,229,14,7
1.230.230.8,1,230,230,8,6.9
1.230.230.9,1,230,230,9,1.3
1.230.230.10,1,230,230,10,1.36
1.230.230.11,1,230,230,11,0.15
1.230.230.12,1,230,230,12,7.8
1.230.230.13,1,230,230,13,21
1.230.230.14,1,230,230,14,4.6
1.231.231.8,1,231,231,8,6.6
1.231.231.9,1,231,231,9,0.87
1.231.231.10,1,231,231,10,0.87
1.231.231.11,1,231,231,11,0.09
1.231.231.12,1,231,231,12,3.7
1.231.231.13,1,231,231,13,13
1.231.231.14,1,231,231,14,9.9
1.232.232.8,1,232,232,8,6.7
1.232.232.9,1,232,232,9,0.99
1.232.232.10,1,232,232,10,1.02
1.232.232.11,1,232,232,11,0.1
1.232.232.12,1,232,232,12,2.8
1.232.232.13,1,232,232,13,8
1.232.232.14,1,232,232,14,4.9
1.233.233.8,1,233,233,8,5.5
1.233.233.9,1,233,233,9,0.92
1.233.233.10,1,233,233,10,0.93
1.233.233.11,1,233,233,11,0.1
1.233.233.12,1,233,233,12,2.6
1.233.233.13,1,233,233,13,7
1.233.233.14,1,233,233,14,6.3
1.234.234.1,1,234,234,1,17.65
1.234.234.2,1,234,234,2,3.54
1.234.234.3,1,234,234,3,10.38
1.234.234.4,1,234,234,4,37.53
1.234.234.5,1,234,234,5,26.22
1.234.234.6,1,234,234,6,3.62
1.234.234.7,1,234,234,7,1.06
1.235.235.8,1,235,235,8,6.6
1.235.235.9,1,235,235,9,1.09
1.235.235.10,1,235,235,10,1.1
1.235.235.11,1,235,235,11,0.13
1.235.235.12,1,235,235,12,7.9
1.235.235.13,1,235,235,13,12
1.235.235.14,1,235,235,14,7.6
1.236.236.8,1,236,236,8,6
1.236.236.9,1,236,236,9,0.79
1.236.236.10,1,236,236,10,0.8
1.236.236.11,1,236,236,11,0.09
1.236.236.12,1,236,236,12,7.4
1.236.236.13,1,236,236,13,12
1.236.236.14,1,236,236,14,7.3
1.237.237.8,1,237,237,8,6.4
1.237.237.9,1,237,237,9,0.94
1.237.237.10,1,237,237,10,0.97
1.237.237.11,1,237,237,11,0.1
1.237.237.12,1,237,237,12,1.9
1.237.237.13,1,237,237,13,10
1.237.237.14,1,237,237,14,7.5
1.238.238.1,1,238,238,1,10.68
1.238.238.2,1,238,238,2,5.31
1.238.238.3,1,238,238,3,12.86
1.238.238.4,1,238,238,4,25.32
1.238.238.5,1,238,238,5,28.48
1.238.238.6,1,238,238,6,13.29
1.238.238.7,1,238,238,7,4.07
1.239.239.1,1,239,239,1,18.22
1.239.239.2,1,239,239,2,4.48
1.239.239.3,1,239,239,3,6.3
1.239.239.4,1,239,239,4,13.95
1.239.239.5,1,239,239,5,30.86
1.239.239.6,1,239,239,6,19.8
1.239.239.7,1,239,239,7,6.4
1.240.240.1,1,240,240,1,8.42
1.240.240.2,1,240,240,2,4.61
1.240.240.3,1,240,240,3,5.87
1.240.240.4,1,240,240,4,15.32
1.240.240.5,1,240,240,5,44.24
1.240.240.6,1,240,240,6,18.03
1.240.240.7,1,240,240,7,3.52
1.241.241.1,1,241,241,1,9.21
1.241.241.2,1,241,241,2,5.14
1.241.241.3,1,241,241,3,9.32
1.241.241.4,1,241,241,4,27.42
1.241.241.5,1,241,241,5,28.65
1.241.241.6,1,241,241,6,14.64
1.241.241.7,1,241,241,7,5.62
1.242.242.1,1,242,242,1,5.23
1.242.242.2,1,242,242,2,2.12
1.242.242.3,1,242,242,3,4.52
1.242.242.4,1,242,242,4,14.74
1.242.242.5,1,242,242,5,30.27
1.242.242.6,1,242,242,6,35.85
1.242.242.7,1,242,242,7,7.29
1.243.243.1,1,243,243,1,13.86
1.243.243.2,1,243,243,2,6.09
1.243.243.3,1,243,243,3,7.46
1.243.243.4,1,243,243,4,10.47
1.243.243.5,1,243,243,5,31.87
1.243.243.6,1,243,243,6,23.64
1.243.243.7,1,243,243,7,6.63
1.244.244.8,1,244,244,8,6.3
1.244.244.12,1,244,244,12,2.5
1.244.244.13,1,244,244,13,9
1.244.244.14,1,244,244,14,3.2
1.245.245.1,1,245,245,1,7.31
1.245.245.2,1,245,245,2,0.83
1.245.245.3,1,245,245,3,4.81
1.245.245.4,1,245,245,4,12.53
1.245.245.5,1,245,245,5,43.87
1.245.245.6,1,245,245,6,27.84
1.245.245.7,1,245,245,7,2.81
1.245.245.8,1,245,245,8,5
1.245.245.9,1,245,245,9,0.79
1.245.245.10,1,245,245,10,0.84
1.245.245.11,1,245,245,11,0.08
1.245.245.12,1,245,245,12,2.5
1.245.245.13,1,245,245,13,9
1.245.245.14,1,245,245,14,3
1.246.246.8,1,246,246,8,6.2
1.246.246.9,1,246,246,9,0.91
1.246.246.10,1,246,246,10,0.92
1.246.246.11,1,246,246,11,0.1
1.246.246.12,1,246,246,12,3.3
1.246.246.13,1,246,246,13,12
1.246.246.14,1,246,246,14,3.9
1.247.247.1,1,247,247,1,8.03
1.247.247.2,1,247,247,2,1.58
1.247.247.3,1,247,247,3,8.27
1.247.247.4,1,247,247,4,15.72
1.247.247.5,1,247,247,5,36.25
1.247.247.6,1,247,247,6,26.39
1.247.247.7,1,247,247,7,3.77
1.247.247.8,1,247,247,8,5.6
1.247.247.9,1,247,247,9,0.94
1.247.247.10,1,247,247,10,0.95
1.247.247.11,1,247,247,11,0.1
1.247.247.12,1,247,247,12,3
1.247.247.13,1,247,247,13,10
1.247.247.14,1,247,247,14,5.4
1.248.248.8,1,248,248,8,5.9
1.248.248.9,1,248,248,9,0.63
1.248.248.10,1,248,248,10,0.65
1.248.248.11,1,248,248,11,0.06
1.248.248.12,1,248,248,12,6.5
1.248.248.13,1,248,248,13,11
1.248.248.14,1,248,248,14,3
1.249.249.1,1,249,249,1,12.54
1.249.249.2,1,249,249,2,3.7
1.249.249.3,1,249,249,3,8.82
1.249.249.4,1,249,249,4,13.91
1.249.249.5,1,249,249,5,33.67
1.249.249.6,1,249,249,6,22.84
1.249.249.7,1,249,249,7,4.52
1.249.249.8,1,249,249,8,6.9
1.249.249.9,1,249,249,9,0.88
1.249.249.10,1,249,249,10,0.95
1.249.249.11,1,249,249,11,0.1
1.249.249.12,1,249,249,12,3.8
1.249.249.13,1,249,249,13,11
1.249.249.14,1,249,249,14,2.9
1.250.250.8,1,250,250,8,5.6
1.250.250.9,1,250,250,9,1.14
1.250.250.10,1,250,250,10,1.16
1.250.250.11,1,250,250,11,0.12
1.250.250.12,1,250,250,12,6.3
1.250.250.13,1,250,250,13,15
1.250.250.14,1,250,250,14,6.2
1.251.251.8,1,251,251,8,7.1
1.251.251.12,1,251,251,12,2.9
1.251.251.13,1,251,251,13,6
1.251.251.14,1,251,251,14,1.5
1.252.252.1,1,252,252,1,6.38
1.252.252.2,1,252,252,2,0.78
1.252.252.3,1,252,252,3,4.85
1.252.252.4,1,252,252,4,10.64
1.252.252.5,1,252,252,5,31.83
1.252.252.6,1,252,252,6,41.51
1.252.252.7,1,252,252,7,4.01
1.252.252.8,1,252,252,8,7
1.252.252.9,1,252,252,9,0.55
1.252.252.10,1,252,252,10,0.65
1.252.252.11,1,252,252,11,0.07
1.252.252.12,1,252,252,12,3.8
1.252.252.13,1,252,252,13,6
1.252.252.14,1,252,252,14,3.4
1.253.253.1,1,253,253,1,7.41
1.253.253.2,1,253,253,2,2.15
1.253.253.3,1,253,253,3,8.69
1.253.253.4,1,253,253,4,16.51
1.253.253.5,1,253,253,5,36.99
1.253.253.6,1,253,253,6,24.45
1.253.253.7,1,253,253,7,3.8
1.253.253.8,1,253,253,8,5.1
1.253.253.9,1,253,253,9,0.74
1.253.253.10,1,253,253,10,0.78
1.253.253.11,1,253,253,11,0.09
1.253.253.12,1,253,253,12,2.5
1.253.253.13,1,253,253,13,12
1.253.253.14,1,253,253,14,3.7
1.254.254.8,1,254,254,8,5.7
1.254.254.12,1,254,254,12,5.4
1.254.254.13,1,254,254,13,9
1.254.254.14,1,254,254,14,4.9
1.255.255.8,1,255,255,8,5.7
1.255.255.12,1,255,255,12,5.1
1.255.255.13,1,255,255,13,8
1.255.255.14,1,255,255,14,2.4
1.256.256.1,1,256,256,1,3.79
1.256.256.2,1,256,256,2,4.23
1.256.256.3,1,256,256,3,5.23
1.256.256.4,1,256,256,4,11.72
1.256.256.5,1,256,256,5,40.64
1.256.256.6,1,256,256,6,31.85
1.256.256.7,1,256,256,7,2.54
1.256.256.8,1,256,256,8,4.4
1.256.256.9,1,256,256,9,0.7
1.256.256.10,1,256,256,10,0.76
1.256.256.11,1,256,256,11,0.08
1.256.256.12,1,256,256,12,3.5
1.256.256.13,1,256,256,13,10
1.256.256.14,1,256,256,14,3.9
1.257.257.8,1,257,257,8,5.5
1.257.257.12,1,257,257,12,3.2
1.257.257.13,1,257,257,13,10
1.257.257.14,1,257,257,14,1.6
1.258.258.8,1,258,258,8,4.5
1.258.258.9,1,258,258,9,0.61
1.258.258.10,1,258,258,10,0.62
1.258.258.11,1,258,258,11,0.06
1.258.258.12,1,258,258,12,33
1.258.258.13,1,258,258,13,13
1.258.258.14,1,258,258,14,2.6
1.259.259.8,1,259,259,8,6.1
1.259.259.9,1,259,259,9,0.81
1.259.259.10,1,259,259,10,0.81
1.259.259.11,1,259,259,11,0.09
1.259.259.12,1,259,259,12,1.8
1.259.259.13,1,259,259,13,13
1.259.259.14,1,259,259,14,6.2
1.260.260.1,1,260,260,1,7.56
1.260.260.2,1,260,260,2,1.87
1.260.260.3,1,260,260,3,6.53
1.260.260.4,1,260,260,4,16.81
1.260.260.5,1,260,260,5,44.76
1.260.260.6,1,260,260,6,19.65
1.260.260.7,1,260,260,7,2.82
1.260.260.8,1,260,260,8,5.8
1.260.260.9,1,260,260,9,0.88
1.260.260.10,1,260,260,10,1.08
1.260.260.11,1,260,260,11,0.12
1.260.260.12,1,260,260,12,4
1.260.260.13,1,260,260,13,11
1.260.260.14,1,260,260,14,7.8
1.261.261.8,1,261,261,8,6.5
1.261.261.9,1,261,261,9,0.77
1.261.261.10,1,261,261,10,0.77
1.261.261.11,1,261,261,11,0.09
1.261.261.12,1,261,261,12,1.7
1.261.261.13,1,261,261,13,9
1.261.261.14,1,261,261,14,4.9
1.262.262.1,1,262,262,1,6.15
1.262.262.2,1,262,262,2,1.86
1.262.262.3,1,262,262,3,4.27
1.262.262.4,1,262,262,4,16.05
1.262.262.5,1,262,262,5,35.99
1.262.262.6,1,262,262,6,31.71
1.262.262.7,1,262,262,7,3.98
1.262.262.8,1,262,262,8,4.7
1.262.262.9,1,262,262,9,0.51
1.262.262.10,1,262,262,10,0.63
1.262.262.11,1,262,262,11,0.07
1.262.262.12,1,262,262,12,1.7
1.262.262.13,1,262,262,13,10
1.262.262.14,1,262,262,14,2.1
1.263.263.8,1,263,263,8,58
1.263.263.9,1,263,263,9,0.73
1.263.263.10,1,263,263,10,0.74
1.263.263.11,1,263,263,11,0.08
1.263.263.12,1,263,263,12,1.5
1.263.263.13,1,263,263,13,11
1.263.263.14,1,263,263,14,5.9
1.264.264.8,1,264,264,8,6.9
1.264.264.12,1,264,264,12,4.9
1.264.264.13,1,264,264,13,8
1.264.264.14,1,264,264,14,1.5
1.265.265.1,1,265,265,1,6.5
1.265.265.2,1,265,265,2,0.32
1.265.265.3,1,265,265,3,10.8
1.265.265.4,1,265,265,4,14.55
1.265.265.5,1,265,265,5,39.09
1.265.265.6,1,265,265,6,24.08
1.265.265.7,1,265,265,7,4.67
1.265.265.8,1,265,265,8,5.6
1.265.265.9,1,265,265,9,0.71
1.265.265.10,1,265,265,10,0.73
1.265.265.11,1,265,265,11,0.08
1.265.265.12,1,265,265,12,3.7
1.265.265.13,1,265,265,13,10
1.265.265.14,1,265,265,14,5.5
1.266.266.8,1,266,266,8,6.8
1.266.266.9,1,266,266,9,0.97
1.266.266.10,1,266,266,10,1.1
1.266.266.11,1,266,266,11,0.11
1.266.266.12,1,266,266,12,6.4
1.266.266.13,1,266,266,13,14
1.266.266.14,1,266,266,14,2.9
1.267.267.1,1,267,267,1,8.01
1.267.267.2,1,267,267,2,3.17
1.267.267.3,1,267,267,3,8.02
1.267.267.4,1,267,267,4,15.45
1.267.267.5,1,267,267,5,35.48
1.267.267.6,1,267,267,6,24.89
1.267.267.7,1,267,267,7,4.98
1.267.267.8,1,267,267,8,6.5
1.267.267.9,1,267,267,9,0.97
1.267.267.10,1,267,267,10,1
1.267.267.11,1,267,267,11,0.11
1.267.267.12,1,267,267,12,3.5
1.267.267.13,1,267,267,13,17
1.267.267.14,1,267,267,14,4
1.268.268.1,1,268,268,1,8.61
1.268.268.2,1,268,268,2,3.48
1.268.268.3,1,268,268,3,10.44
1.268.268.4,1,268,268,4,11.88
1.268.268.5,1,268,268,5,36.5
1.268.268.6,1,268,268,6,25.21
1.268.268.7,1,268,268,7,3.89
1.268.268.8,1,268,268,8,6.1
1.268.268.9,1,268,268,9,0.98
1.268.268.10,1,268,268,10,1.01
1.268.268.11,1,268,268,11,0.11
1.268.268.12,1,268,268,12,1.5
1.268.268.13,1,268,268,13,12
1.268.268.14,1,268,268,14,5.5
1.269.269.8,1,269,269,8,6.1
1.269.269.9,1,269,269,9,0.83
1.269.269.10,1,269,269,10,0.84
1.269.269.11,1,269,269,11,0.09
1.269.269.12,1,269,269,12,4.1
1.269.269.13,1,269,269,13,12
1.269.269.14,1,269,269,14,5.2
1.270.270.1,1,270,270,1,11.5
1.270.270.2,1,270,270,2,4.59
1.270.270.3,1,270,270,3,7.36
1.270.270.4,1,270,270,4,18.54
1.270.270.5,1,270,270,5,29.85
1.270.270.6,1,270,270,6,22.17
1.270.270.7,1,270,270,7,5.99
1.270.270.8,1,270,270,8,6.7
1.270.270.9,1,270,270,9,1.1
1.270.270.10,1,270,270,10,1.17
1.270.270.11,1,270,270,11,0.13
1.270.270.12,1,270,270,12,6.3
1.270.270.13,1,270,270,13,13
1.270.270.14,1,270,270,14,5.6
1.271.271.8,1,271,271,8,5.5
1.271.271.12,1,271,271,12,2.5
1.271.271.13,1,271,271,13,8
1.271.271.14,1,271,271,14,2.2
1.272.272.8,1,272,272,8,4.9
1.272.272.12,1,272,272,12,2.5
1.272.272.13,1,272,272,13,8
1.272.272.14,1,272,272,14,3.8
1.273.273.8,1,273,273,8,5.6
1.273.273.9,1,273,273,9,0.79
1.273.273.10,1,273,273,10,0.81
1.273.273.11,1,273,273,11,0.09
1.273.273.12,1,273,273,12,2.6
1.273.273.13,1,273,273,13,17
1.273.273.14,1,273,273,14,7.2
1.274.274.8,1,274,274,8,5.5
1.274.274.9,1,274,274,9,0.69
1.274.274.10,1,274,274,10,0.69
1.274.274.11,1,274,274,11,0.07
1.274.274.12,1,274,274,12,6
1.274.274.13,1,274,274,13,12
1.274.274.14,1,274,274,14,4.7
1.275.275.8,1,275,275,8,5.3
1.275.275.9,1,275,275,9,0.86
1.275.275.10,1,275,275,10,0.87
1.275.275.11,1,275,275,11,0.09
1.275.275.12,1,275,275,12,3.6
1.275.275.13,1,275,275,13,15
1.275.275.14,1,275,275,14,5.8
1.276.276.8,1,276,276,8,4.9
1.276.276.12,1,276,276,12,2.2
1.276.276.13,1,276,276,13,12
1.276.276.14,1,276,276,14,3.2
1.277.277.8,1,277,277,8,5
1.278.278.1,1,278,278,1,8.52
1.278.278.2,1,278,278,2,2.64
1.278.278.3,1,278,278,3,7.11
1.278.278.4,1,278,278,4,12.93
1.278.278.5,1,278,278,5,41
1.278.278.6,1,278,278,6,24.01
1.278.278.7,1,278,278,7,3.79
1.278.278.8,1,278,278,8,6.9
1.278.278.9,1,278,278,9,0.73
1.278.278.10,1,278,278,10,1.16
1.278.278.11,1,278,278,11,0.12
1.278.278.12,1,278,278,12,4.5
1.278.278.13,1,278,278,13,9
1.278.278.14,1,278,278,14,3.8
1.279.279.8,1,279,279,8,5
1.279.279.12,1,279,279,12,2.3
1.279.279.13,1,279,279,13,9
1.279.279.14,1,279,279,14,2.8
1.280.280.1,1,280,280,1,8.34
1.280.280.2,1,280,280,2,2.39
1.280.280.3,1,280,280,3,2.24
1.280.280.4,1,280,280,4,14.33
1.280.280.5,1,280,280,5,36.64
1.280.280.6,1,280,280,6,32.21
1.280.280.7,1,280,280,7,3.85
1.280.280.8,1,280,280,8,5.6
1.280.280.9,1,280,280,9,0.67
1.280.280.10,1,280,280,10,0.7
1.280.280.11,1,280,280,11,0.07
1.280.280.12,1,280,280,12,3.3
1.280.280.13,1,280,280,13,10
1.280.280.14,1,280,280,14,3.3
1.281.281.8,1,281,281,8,5.9
1.281.281.9,1,281,281,9,0.74
1.281.281.10,1,281,281,10,0.74
1.281.281.11,1,281,281,11,0.08
1.281.281.12,1,281,281,12,4.7
1.281.281.13,1,281,281,13,10
1.281.281.14,1,281,281,14,7.2
1.282.282.1,1,282,282,1,9.1
1.282.282.2,1,282,282,2,1.59
1.282.282.3,1,282,282,3,9.07
1.282.282.4,1,282,282,4,14.49
1.282.282.5,1,282,282,5,37.49
1.282.282.6,1,282,282,6,24.78
1.282.282.7,1,282,282,7,3.49
1.282.282.8,1,282,282,8,6.3
1.282.282.9,1,282,282,9,1.04
1.282.282.10,1,282,282,10,1.17
1.282.282.11,1,282,282,11,0.12
1.282.282.12,1,282,282,12,3.2
1.282.282.13,1,282,282,13,11
1.282.282.14,1,282,282,14,9.3
1.283.283.8,1,283,283,8,5.2
1.283.283.9,1,283,283,9,0.72
1.283.283.10,1,283,283,10,0.74
1.283.283.11,1,283,283,11,0.08
1.283.283.12,1,283,283,12,3.4
1.283.283.13,1,283,283,13,11
1.283.283.14,1,283,283,14,3.6
1.284.284.9,1,284,284,9,0.88
1.284.284.10,1,284,284,10,0.9
1.284.284.11,1,284,284,11,0.1
1.285.285.8,1,285,285,8,5.4
1.285.285.12,1,285,285,12,2.5
1.285.285.13,1,285,285,13,11
1.285.285.14,1,285,285,14,5.6
1.285.286.8,1,285,286,8,5.2
1.285.287.8,1,285,287,8,5.4
1.285.288.1,1,285,288,1,6.11
1.285.288.2,1,285,288,2,4.6
1.285.288.3,1,285,288,3,6.34
1.285.288.4,1,285,288,4,15.46
1.285.288.5,1,285,288,5,34.93
1.285.288.6,1,285,288,6,28.17
1.285.288.7,1,285,288,7,4.39
1.285.288.8,1,285,288,8,6.3
1.285.288.9,1,285,288,9,0.72
1.285.288.10,1,285,288,10,0.79
1.285.288.11,1,285,288,11,0.08
1.285.288.12,1,285,288,12,4.1
1.285.288.13,1,285,288,13,10
1.285.288.14,1,285,288,14,6.2
1.285.289.8,1,285,289,8,5.1
1.285.290.8,1,285,290,8,5.1
1.286.291.9,1,286,291,9,0.73
1.286.291.10,1,286,291,10,0.74
1.286.291.11,1,286,291,11,0.08
1.287.292.8,1,287,292,8,5.5
1.287.292.9,1,287,292,9,0.64
1.287.292.10,1,287,292,10,0.67
1.287.292.11,1,287,292,11,0.07
1.287.292.12,1,287,292,12,26
1.287.292.13,1,287,292,13,11
1.287.292.14,1,287,292,14,6.2
1.288.293.1,1,288,293,1,5.67
1.288.293.2,1,288,293,2,3.81
1.288.293.3,1,288,293,3,2.96
1.288.293.4,1,288,293,4,14.78
1.288.293.5,1,288,293,5,36.43
1.288.293.6,1,288,293,6,32.33
1.288.293.7,1,288,293,7,4.02
1.288.293.8,1,288,293,8,6
1.288.293.9,1,288,293,9,0.72
1.288.293.10,1,288,293,10,0.73
1.288.293.11,1,288,293,11,0.08
1.288.293.12,1,288,293,12,3.5
1.288.293.13,1,288,293,13,12
1.288.293.14,1,288,293,14,5.2
1.289.294.8,1,289,294,8,5.8
1.289.294.12,1,289,294,12,1.7
1.289.294.13,1,289,294,13,13
1.289.294.14,1,289,294,14,6
1.290.295.8,1,290,295,8,5.2
1.290.295.9,1,290,295,9,0.68
1.290.295.10,1,290,295,10,0.71
1.290.295.11,1,290,295,11,0.08
1.290.295.12,1,290,295,12,3.3
1.290.295.13,1,290,295,13,9
1.290.295.14,1,290,295,14,6.3
1.291.296.8,1,291,296,8,7.4
1.291.296.13,1,291,296,13,8
1.291.296.14,1,291,296,14,2.6
1.292.297.1,1,292,297,1,3.5
1.292.297.2,1,292,297,2,6.14
1.292.297.3,1,292,297,3,6.64
1.292.297.4,1,292,297,4,15.65
1.292.297.5,1,292,297,5,37.57
1.292.297.6,1,292,297,6,26.36
1.292.297.7,1,292,297,7,4.14
1.292.297.8,1,292,297,8,6.3
1.292.297.9,1,292,297,9,0.73
1.292.297.10,1,292,297,10,0.79
1.292.297.11,1,292,297,11,0.08
1.292.297.12,1,292,297,12,3.1
1.292.297.13,1,292,297,13,12
1.292.297.14,1,292,297,14,6.7
1.293.298.8,1,293,298,8,5.5
1.293.299.8,1,293,299,8,5.3
1.293.300.8,1,293,300,8,5.1
1.293.301.8,1,293,301,8,5.4
1.293.301.12,1,293,301,12,2.3
1.293.301.13,1,293,301,13,10
1.293.301.14,1,293,301,14,11.2
1.293.302.8,1,293,302,8,5.2
1.294.303.8,1,294,303,8,6.2
1.295.304.8,1,295,304,8,6.5
1.295.304.12,1,295,304,12,15.2
1.295.304.13,1,295,304,13,13
1.295.304.14,1,295,304,14,4.8
1.296.305.9,1,296,305,9,0.9
1.296.305.10,1,296,305,10,0.9
1.296.305.11,1,296,305,11,0.1
1.297.306.9,1,297,306,9,0.68
1.297.306.10,1,297,306,10,0.68
1.297.306.11,1,297,306,11,0.07
1.298.307.8,1,298,307,8,5.9
1.298.307.12,1,298,307,12,3.1
1.298.307.13,1,298,307,13,11
1.298.307.14,1,298,307,14,5.8
1.299.308.9,1,299,308,9,0.72
1.299.308.10,1,299,308,10,0.72
1.299.308.11,1,299,308,11,0.07
1.300.309.8,1,300,309,8,6.7
1.300.309.12,1,300,309,12,8.6
1.300.309.13,1,300,309,13,15
1.300.309.14,1,300,309,14,4.1
1.301.310.8,1,301,310,8,7.2
1.301.310.9,1,301,310,9,0.88
1.301.310.10,1,301,310,10,0.95
1.301.310.11,1,301,310,11,0.09
1.302.311.8,1,302,311,8,5.5
1.302.312.1,1,302,312,1,5.69
1.302.312.2,1,302,312,2,0.76
1.302.312.3,1,302,312,3,6.95
1.302.312.4,1,302,312,4,19.03
1.302.312.5,1,302,312,5,34.67
1.302.312.6,1,302,312,6,28.63
1.302.312.7,1,302,312,7,4.28
1.302.312.8,1,302,312,8,5.2
1.302.312.9,1,302,312,9,0.61
1.302.312.10,1,302,312,10,0.65
1.302.312.11,1,302,312,11,0.07
1.302.312.12,1,302,312,12,2.4
1.302.312.13,1,302,312,13,12
1.302.312.14,1,302,312,14,5
1.302.313.8,1,302,313,8,6.5
1.302.314.8,1,302,314,8,6
1.302.314.12,1,302,314,12,2.2
1.302.314.13,1,302,314,13,10
1.302.314.14,1,302,314,14,4.6
1.302.315.8,1,302,315,8,5.8
1.302.316.8,1,302,316,8,5.6
1.303.317.1,1,303,317,1,10.44
1.303.317.2,1,303,317,2,2.24
1.303.317.3,1,303,317,3,9.53
1.303.317.4,1,303,317,4,11.83
1.303.317.5,1,303,317,5,35.76
1.303.317.6,1,303,317,6,26.3
1.303.317.7,1,303,317,7,3.9
1.303.317.8,1,303,317,8,6.3
1.303.317.9,1,303,317,9,0.96
1.303.317.10,1,303,317,10,1.01
1.303.317.11,1,303,317,11,0.11
1.303.317.12,1,303,317,12,1.8
1.303.317.13,1,303,317,13,12
1.303.317.14,1,303,317,14,5.9
1.304.318.8,1,304,318,8,5
1.304.318.9,1,304,318,9,0.64
1.304.318.10,1,304,318,10,0.64
1.304.318.11,1,304,318,11,0.07
1.304.318.12,1,304,318,12,6
1.304.318.13,1,304,318,13,12
1.304.318.14,1,304,318,14,6.4
1.305.319.8,1,305,319,8,6.4
1.305.319.9,1,305,319,9,0.69
1.305.319.10,1,305,319,10,0.69
1.305.319.11,1,305,319,11,0.07
1.305.319.12,1,305,319,12,4.2
1.305.319.13,1,305,319,13,9
1.305.319.14,1,305,319,14,6.9
1.306.320.8,1,306,320,8,6.5
1.306.320.9,1,306,320,9,1.05
1.306.320.10,1,306,320,10,1.05
1.306.320.11,1,306,320,11,0.11
1.306.320.12,1,306,320,12,3.4
1.306.320.13,1,306,320,13,9
1.306.320.14,1,306,320,14,8.6
